顧客番号,性別,居住地区,持ち家,年収,生年月日
28211,女性,目黒区,なし,7700000,1975-01-24
28212,女性,目黒区,なし,2800000,1994-01-22
28213,男性,世田谷区,なし,4600000,1979-06-23
28214,男性,杉並区,なし,4300000,1994-10-14
28215,女性,世田谷区,あり,5400000,1989-04-19
28216,女性,杉並区,なし,4200000,1986-04-13
28217,男性,目黒区,なし,6500000,1985-05-16
28218,男性,品川区,あり,4500000,1985-07-24
28219,男性,世田谷区,あり,6400000,1981-10-05
28220,男性,世田谷区,なし,1800000,2001-04-03
28221,男性,目黒区,あり,3200000,1999-12-17
28222,女性,世田谷区,あり,5500000,1984-06-26
28223,女性,目黒区,あり,6800000,1977-01-11
28224,女性,杉並区,あり,4100000,1970-05-18
28225,男性,杉並区,なし,6100000,1984-06-27
28226,女性,目黒区,あり,7100000,1975-01-07
28227,男性,品川区,あり,7700000,1961-05-15
28228,男性,世田谷区,あり,3800000,1993-09-21
28229,女性,世田谷区,あり,4700000,1990-08-04
28230,男性,品川区,あり,5600000,1997-07-05
28231,男性,目黒区,あり,6600000,1978-01-22
28232,女性,品川区,なし,5800000,1988-10-14
28233,男性,目黒区,なし,5800000,1992-01-15
28234,男性,目黒区,なし,4900000,1983-03-07
28235,男性,目黒区,なし,3800000,1983-04-15
28236,女性,目黒区,なし,5300000,1995-01-23
28237,女性,品川区,なし,6300000,1983-02-02
28238,男性,杉並区,なし,6000000,1992-08-05
28239,男性,目黒区,あり,8000000,1972-08-23
28240,男性,目黒区,あり,6400000,1988-11-26
28241,女性,世田谷区,なし,4800000,1984-03-01
28242,男性,品川区,あり,5400000,1969-10-14
28243,女性,杉並区,なし,6000000,1990-02-28
28244,女性,品川区,あり,3300000,1995-03-27
28245,男性,杉並区,あり,5500000,1964-11-22
28246,女性,品川区,なし,7000000,1980-07-28
28247,男性,品川区,あり,5300000,1990-11-28
28248,女性,目黒区,あり,4500000,1990-01-15
28249,女性,世田谷区,あり,3900000,1992-03-05
28250,男性,目黒区,あり,6200000,1996-11-26
28251,男性,世田谷区,なし,4900000,1995-04-05
28252,女性,目黒区,なし,3200000,1986-01-20
28253,男性,世田谷区,あり,5700000,1963-11-26
28254,女性,世田谷区,なし,4300000,1975-10-27
28255,男性,目黒区,なし,2600000,1989-06-24
28256,女性,目黒区,なし,2300000,2001-05-01
28257,男性,杉並区,なし,7900000,1985-03-28
28258,男性,世田谷区,なし,4500000,1993-01-09
28259,男性,品川区,なし,4300000,1988-03-04
28260,女性,目黒区,あり,4600000,1975-02-20
28261,女性,品川区,なし,4600000,1976-03-09
28262,女性,杉並区,なし,3300000,1958-12-14
28263,女性,目黒区,なし,3400000,1982-07-13
28264,男性,品川区,なし,3700000,1991-12-19
28265,男性,目黒区,あり,5200000,1968-07-01
28266,女性,世田谷区,あり,6300000,1972-06-11
28267,男性,品川区,なし,8100000,1984-02-28
28268,男性,品川区,あり,6300000,1979-12-14
28269,女性,世田谷区,なし,3400000,1998-11-02
28270,女性,品川区,なし,3700000,1990-08-12
28271,女性,世田谷区,なし,3200000,1975-12-23
28272,女性,目黒区,なし,4300000,1972-04-09
28273,男性,目黒区,あり,7400000,1966-11-02
28274,男性,目黒区,なし,7300000,1977-09-21
28275,女性,世田谷区,あり,4600000,1975-12-10
28276,女性,杉並区,あり,6900000,1976-03-24
28277,女性,品川区,あり,7100000,1982-04-02
28278,男性,杉並区,なし,5200000,1981-08-20
28279,女性,品川区,なし,5300000,1986-03-15
28280,女性,目黒区,あり,6200000,1987-08-28
28281,男性,杉並区,なし,6400000,1970-01-07
28282,女性,目黒区,なし,6800000,1973-11-06
28283,女性,杉並区,なし,5900000,1967-07-23
28284,男性,杉並区,あり,6400000,1976-07-13
28285,女性,杉並区,なし,7000000,1973-10-28
28286,男性,杉並区,なし,5900000,1987-10-21
28287,男性,品川区,あり,6700000,1974-05-12
28288,男性,品川区,なし,5500000,1963-12-27
28289,女性,目黒区,あり,3100000,1996-03-25
28290,男性,世田谷区,なし,4900000,1989-05-08
28291,女性,目黒区,あり,5900000,1992-01-20
28292,男性,目黒区,あり,6800000,1985-09-03
28293,男性,世田谷区,あり,6500000,1981-10-27
28294,女性,世田谷区,なし,6900000,1975-06-28
28295,女性,杉並区,なし,7400000,1980-09-28
28296,男性,杉並区,あり,4900000,1979-08-13
28297,男性,世田谷区,なし,6600000,1975-04-03
28298,男性,品川区,なし,7000000,1974-12-23
28299,女性,目黒区,なし,5600000,1984-02-23
28300,女性,目黒区,あり,7500000,1970-02-16
28301,男性,杉並区,なし,7900000,1962-08-18
28302,女性,世田谷区,なし,5700000,1978-12-25
28303,女性,目黒区,なし,4700000,1977-05-22
28304,男性,品川区,あり,3700000,1990-04-11
28305,男性,世田谷区,なし,3600000,1995-11-19
28306,男性,杉並区,なし,6100000,1979-11-05
28307,女性,目黒区,あり,6400000,1973-02-27
28308,男性,品川区,あり,2500000,1998-01-12
28309,女性,世田谷区,なし,7100000,1972-12-14
28310,男性,杉並区,あり,5900000,1967-05-18
28311,男性,目黒区,なし,5800000,1972-04-20
28312,男性,品川区,なし,6200000,1997-06-09
28313,女性,品川区,なし,6700000,1985-05-05
28314,男性,目黒区,なし,3500000,1994-08-15
28315,男性,世田谷区,なし,6200000,1969-11-16
28316,男性,杉並区,なし,4700000,1977-12-25
28317,女性,品川区,あり,4200000,1961-12-03
28318,女性,杉並区,あり,5800000,1982-02-05
28319,男性,目黒区,なし,3500000,1991-12-18
28320,男性,杉並区,あり,5600000,1983-09-25
28321,男性,世田谷区,なし,4100000,1990-11-02
28322,男性,品川区,なし,3400000,1973-10-05
28323,女性,目黒区,あり,6500000,1981-12-10
28324,女性,世田谷区,あり,5600000,1985-11-05
28325,女性,世田谷区,なし,7600000,1966-11-18
28326,男性,目黒区,なし,7700000,1983-11-01
28327,女性,目黒区,なし,4800000,2000-05-17
28328,女性,品川区,あり,7000000,1965-10-02
28329,女性,杉並区,あり,5500000,1982-12-17
28330,女性,品川区,あり,3700000,1993-02-09
28331,女性,杉並区,なし,5000000,1979-11-09
28332,女性,世田谷区,あり,7400000,1968-02-03
28333,男性,品川区,あり,4300000,1986-03-07
28334,女性,品川区,あり,4700000,1989-04-24
28335,男性,世田谷区,なし,6000000,1968-07-07
28336,男性,杉並区,あり,5600000,1981-06-09
28337,男性,目黒区,あり,4400000,1990-02-09
28338,男性,品川区,なし,5400000,1967-06-10
28339,男性,目黒区,なし,4000000,1957-06-19
28340,女性,目黒区,あり,7800000,1985-10-25
28341,女性,杉並区,あり,4000000,1961-03-11
28342,女性,品川区,なし,5500000,1988-11-09
28343,男性,世田谷区,あり,7800000,1974-07-01
28344,女性,杉並区,なし,6500000,1995-01-10
28345,女性,品川区,あり,3900000,1997-05-12
28346,女性,世田谷区,あり,5300000,1978-04-18
28347,女性,世田谷区,あり,4100000,1996-08-11
28348,男性,目黒区,あり,7700000,1968-11-21
28349,女性,世田谷区,なし,4000000,1980-09-02
28350,女性,目黒区,なし,5600000,1976-10-06
28351,女性,杉並区,なし,7600000,1979-05-23
28352,女性,品川区,なし,7200000,1977-12-15
28353,男性,目黒区,なし,3500000,2000-05-04
28354,男性,品川区,なし,5900000,1988-03-28
28355,男性,世田谷区,あり,6200000,1978-01-23
28356,女性,品川区,あり,6400000,1966-02-15
28357,男性,杉並区,なし,7100000,1993-12-06
28358,女性,世田谷区,あり,4000000,1989-08-23
28359,男性,杉並区,なし,8100000,1959-06-08
28360,女性,杉並区,あり,5300000,1969-07-06
28361,男性,世田谷区,なし,5100000,1977-12-17
28362,女性,品川区,なし,6500000,1987-05-25
28363,女性,目黒区,あり,6100000,1983-08-10
28364,女性,杉並区,なし,4800000,1987-08-25
28365,女性,杉並区,なし,3800000,1987-05-01
28366,女性,世田谷区,なし,6400000,1982-05-04
28367,男性,杉並区,あり,5400000,1979-02-20
28368,女性,世田谷区,なし,5100000,1987-06-19
28369,女性,世田谷区,なし,5600000,1993-04-28
28370,女性,世田谷区,あり,6400000,1970-08-10
28371,女性,杉並区,あり,2500000,1994-07-13
28372,男性,目黒区,あり,6600000,1963-12-16
28373,女性,世田谷区,なし,5900000,1998-05-13
28374,女性,杉並区,なし,3500000,1988-04-26
28375,男性,杉並区,あり,6300000,1985-10-28
28376,女性,目黒区,なし,6000000,1985-03-11
28377,女性,目黒区,あり,2400000,1996-12-16
28378,男性,品川区,あり,3900000,1996-09-23
28379,女性,目黒区,あり,5800000,1984-11-21
28380,女性,品川区,あり,6800000,1981-04-17
28381,男性,世田谷区,なし,4400000,1984-05-22
28382,女性,世田谷区,あり,7500000,1981-07-26
28383,男性,杉並区,なし,2600000,1997-07-06
28384,男性,品川区,なし,6800000,1977-09-20
28385,男性,杉並区,なし,7900000,1967-03-19
28386,男性,杉並区,なし,4900000,1985-11-24
28387,女性,世田谷区,あり,5300000,1967-02-27
28388,女性,目黒区,なし,2900000,1990-04-20
28389,女性,世田谷区,あり,5400000,1976-04-14
28390,女性,目黒区,なし,3000000,1986-10-18
28391,女性,世田谷区,あり,5500000,1985-08-19
28392,男性,杉並区,なし,4500000,1996-01-15
28393,女性,世田谷区,あり,3100000,1993-10-05
28394,男性,目黒区,あり,5200000,1971-12-03
28395,男性,品川区,あり,4200000,1976-07-09
28396,男性,目黒区,なし,7000000,1966-08-14
28397,男性,目黒区,なし,7700000,1986-07-11
28398,女性,目黒区,あり,5400000,1974-01-10
28399,女性,杉並区,なし,3700000,1994-02-27
28400,女性,目黒区,あり,6000000,1969-12-16
28401,男性,目黒区,なし,2400000,1995-05-15
28402,男性,目黒区,あり,7100000,1980-07-07
28403,男性,目黒区,あり,6200000,1986-10-14
28404,男性,杉並区,なし,7200000,1971-09-24
28405,女性,世田谷区,あり,7400000,1959-11-28
28406,女性,杉並区,あり,4000000,1999-02-24
28407,女性,杉並区,なし,4100000,1989-03-01
28408,女性,世田谷区,あり,7700000,1960-06-19
28409,女性,世田谷区,あり,4500000,1957-02-28
28410,女性,目黒区,なし,4100000,1995-10-17
28411,女性,品川区,あり,5800000,1981-10-14
28412,女性,杉並区,なし,3100000,1979-03-28
28413,男性,世田谷区,なし,3900000,1965-04-15
28414,女性,目黒区,あり,4800000,1977-12-14
28415,女性,世田谷区,あり,6400000,1985-06-13
28416,女性,目黒区,あり,5900000,1989-04-21
28417,男性,世田谷区,なし,4500000,1988-08-26
28418,女性,品川区,あり,2900000,1980-04-14
28419,女性,品川区,あり,6300000,1976-09-13
28420,男性,品川区,あり,3700000,1991-11-14
28421,男性,品川区,なし,8000000,1978-07-23
28422,男性,品川区,なし,4500000,1999-03-15
28423,男性,品川区,なし,8100000,1964-11-07
28424,男性,品川区,あり,3900000,1975-02-10
28425,男性,目黒区,あり,1200000,2000-07-17
28426,男性,目黒区,あり,6300000,1959-07-02
28427,男性,目黒区,なし,3600000,1993-11-27
28428,男性,目黒区,なし,6100000,1975-06-15
28429,女性,世田谷区,なし,4600000,1990-11-18
28430,女性,品川区,なし,3900000,1997-10-02
28431,女性,世田谷区,なし,3200000,1993-08-16
28432,男性,杉並区,あり,5000000,1970-04-25
28433,男性,品川区,あり,4700000,1969-10-18
28434,女性,目黒区,なし,7600000,1988-02-25
28435,女性,目黒区,なし,5400000,1969-01-10
28436,女性,杉並区,あり,6800000,1979-12-07
28437,女性,杉並区,なし,4900000,1980-07-07
28438,男性,世田谷区,なし,6400000,1980-11-12
28439,女性,目黒区,なし,7000000,1976-01-17
28440,女性,目黒区,あり,4400000,1971-12-26
28441,女性,杉並区,あり,5700000,1985-07-01
28442,男性,杉並区,なし,2200000,2002-07-25
28443,女性,世田谷区,あり,3700000,1998-03-13
28444,男性,杉並区,なし,5500000,1978-12-07
28445,女性,杉並区,あり,6600000,1981-02-08
28446,男性,世田谷区,あり,6400000,1997-08-13
28447,男性,品川区,なし,5900000,1992-10-01
28448,男性,品川区,あり,5400000,1980-01-26
28449,男性,目黒区,あり,5500000,1990-04-14
28450,女性,目黒区,なし,6500000,1981-05-05
28451,女性,目黒区,なし,6100000,1975-09-02
28452,女性,世田谷区,あり,4900000,1974-05-26
28453,男性,杉並区,なし,6000000,1981-09-04
28454,男性,杉並区,あり,4100000,1997-01-06
28455,男性,目黒区,なし,5400000,1965-07-03
28456,女性,杉並区,あり,5100000,1985-05-06
28457,男性,品川区,あり,7000000,1974-12-02
28458,男性,世田谷区,なし,4600000,1995-10-15
28459,男性,品川区,なし,5200000,1987-08-15
28460,女性,杉並区,あり,5000000,1997-10-28
28461,男性,目黒区,なし,6200000,1966-11-09
28462,男性,品川区,あり,4900000,1986-11-07
28463,女性,目黒区,なし,6100000,1986-03-20
28464,女性,品川区,なし,3300000,1993-03-13
28465,男性,杉並区,あり,3000000,1988-01-11
28466,男性,目黒区,なし,5900000,1998-01-09
28467,女性,杉並区,あり,4800000,1975-05-08
28468,男性,世田谷区,なし,3100000,1989-08-13
28469,女性,世田谷区,なし,3300000,1985-03-26
28470,男性,杉並区,なし,3100000,1993-09-18
28471,女性,杉並区,なし,6000000,1975-03-28
28472,男性,目黒区,なし,5200000,1977-04-06
28473,男性,杉並区,あり,4600000,1975-07-18
28474,男性,杉並区,なし,5400000,1974-12-03
28475,女性,世田谷区,あり,6000000,1965-05-15
28476,男性,目黒区,あり,4600000,1967-04-01
28477,男性,目黒区,あり,5100000,1976-07-06
28478,男性,世田谷区,あり,7800000,1962-05-01
28479,女性,杉並区,あり,7000000,1980-11-17
28480,女性,目黒区,なし,5400000,1989-09-22
28481,女性,杉並区,なし,2300000,2002-11-23
28482,女性,品川区,あり,3600000,1968-10-22
28483,女性,目黒区,なし,6400000,1981-10-17
28484,女性,世田谷区,あり,4800000,1987-09-11
28485,男性,杉並区,あり,6100000,1998-06-18
28486,女性,世田谷区,なし,5600000,1990-11-15
28487,女性,杉並区,なし,4000000,1995-09-01
28488,女性,杉並区,なし,7400000,1962-10-05
28489,男性,品川区,なし,4100000,1976-04-28
28490,女性,品川区,なし,7500000,1968-09-09
28491,男性,品川区,あり,6500000,1972-03-03
28492,男性,目黒区,なし,4900000,1971-05-04
28493,男性,目黒区,なし,7500000,1962-10-25
28494,男性,杉並区,なし,5500000,1997-04-18
28495,男性,品川区,あり,4500000,1975-02-11
28496,女性,品川区,あり,4200000,1988-11-17
28497,女性,杉並区,あり,5300000,1986-12-16
28498,男性,世田谷区,あり,3400000,1995-04-03
28499,男性,世田谷区,あり,3000000,1981-07-21
28500,女性,世田谷区,なし,4900000,1960-11-23
28501,女性,杉並区,なし,3500000,1989-05-11
28502,女性,品川区,あり,5100000,1987-03-25
28503,女性,世田谷区,なし,4200000,1975-11-09
28504,男性,杉並区,なし,4300000,1980-10-25
28505,女性,杉並区,なし,7200000,1972-02-12
28506,女性,世田谷区,あり,4800000,1977-05-06
28507,女性,目黒区,なし,7200000,1984-11-15
28508,女性,品川区,なし,4700000,1971-05-08
28509,男性,品川区,あり,4800000,1986-04-16
28510,男性,世田谷区,なし,3800000,1979-10-22
28511,男性,品川区,なし,2700000,1991-05-15
28512,男性,杉並区,あり,3800000,1999-10-06
28513,男性,目黒区,あり,5000000,1980-01-20
28514,女性,杉並区,あり,7100000,1980-04-09
28515,女性,杉並区,あり,7100000,1969-12-15
28516,男性,品川区,あり,5000000,1991-03-19
28517,女性,世田谷区,なし,4700000,1969-10-13
28518,男性,杉並区,あり,3600000,1989-01-01
28519,男性,目黒区,なし,4800000,1978-11-18
28520,男性,世田谷区,あり,5900000,1990-05-08
28521,女性,品川区,なし,5700000,1976-03-11
28522,男性,目黒区,なし,3500000,1995-08-09
28523,女性,品川区,なし,5000000,1959-10-24
28524,男性,目黒区,なし,3900000,1998-05-20
28525,女性,杉並区,なし,6900000,1961-08-22
28526,男性,世田谷区,なし,4900000,1967-05-26
28527,男性,品川区,あり,3500000,1999-11-16
28528,女性,品川区,あり,6100000,1987-10-21
28529,女性,杉並区,なし,3900000,1981-01-05
28530,女性,杉並区,あり,6900000,1989-04-07
28531,男性,世田谷区,あり,4200000,1991-10-16
28532,女性,目黒区,なし,6900000,1968-09-13
28533,男性,世田谷区,あり,4800000,1964-07-08
28534,男性,世田谷区,あり,5000000,1982-09-26
28535,女性,品川区,あり,3700000,1994-09-01
28536,女性,目黒区,あり,3200000,1989-10-27
28537,女性,目黒区,あり,6600000,1994-05-27
28538,男性,世田谷区,なし,5400000,1992-10-07
28539,男性,杉並区,なし,7400000,1968-07-10
