顧客番号,性別,居住地区,持ち家,年収,生年月日
18192,男性,世田谷区,なし,6200000,1958-11-15
18193,女性,世田谷区,あり,5400000,1975-08-18
18194,女性,品川区,なし,5000000,1979-04-21
18195,男性,品川区,なし,4900000,1988-01-04
18196,女性,目黒区,なし,5800000,1979-07-13
18197,女性,世田谷区,なし,5900000,1980-08-08
18198,女性,品川区,あり,4400000,1990-02-17
18199,男性,目黒区,あり,3700000,1990-06-25
18200,男性,杉並区,あり,7000000,1966-09-21
18201,男性,目黒区,あり,4900000,2002-08-28
18202,男性,目黒区,なし,8000000,1973-11-06
18203,女性,杉並区,あり,7200000,1971-01-21
18204,男性,杉並区,あり,6600000,1979-06-27
18205,男性,杉並区,あり,7300000,1988-04-20
18206,男性,杉並区,なし,7100000,1977-06-19
18207,女性,杉並区,あり,6700000,1969-12-06
18208,男性,目黒区,あり,8400000,1967-08-19
18209,男性,杉並区,なし,4000000,1967-07-15
18210,女性,目黒区,なし,5300000,1984-05-07
18211,女性,目黒区,なし,7700000,1975-02-25
18212,女性,目黒区,なし,2800000,1994-04-01
18213,男性,世田谷区,なし,4600000,1979-11-08
18214,男性,杉並区,なし,4300000,1994-06-11
18215,女性,世田谷区,あり,5400000,1989-06-18
18216,女性,杉並区,なし,4200000,1986-01-27
18217,男性,目黒区,なし,6500000,1985-06-14
18218,男性,品川区,あり,4500000,1985-04-12
18219,男性,世田谷区,あり,6400000,1981-04-28
18220,男性,世田谷区,なし,1800000,2001-02-07
18221,男性,目黒区,あり,3200000,1999-09-19
18222,女性,世田谷区,あり,5500000,1984-05-08
18223,女性,目黒区,あり,6800000,1977-05-04
18224,女性,杉並区,あり,4100000,1970-04-03
18225,男性,杉並区,なし,6100000,1984-05-22
18226,女性,目黒区,あり,7100000,1975-05-27
18227,男性,品川区,あり,7700000,1961-02-24
18228,男性,世田谷区,あり,3800000,1993-05-19
18229,女性,世田谷区,あり,4700000,1990-04-19
18230,男性,品川区,あり,5600000,1997-09-08
18231,男性,目黒区,あり,6600000,1978-05-05
18232,女性,品川区,なし,5800000,1988-06-23
18233,男性,目黒区,なし,5800000,1992-08-11
18234,男性,目黒区,なし,4900000,1983-05-15
18235,男性,目黒区,なし,3800000,1983-10-06
18236,女性,目黒区,なし,5300000,1995-09-11
18237,女性,品川区,なし,6300000,1983-08-15
18238,男性,杉並区,なし,6000000,1992-06-14
18239,男性,目黒区,あり,8000000,1972-11-08
18240,男性,目黒区,あり,6400000,1988-11-12
18241,女性,世田谷区,なし,4800000,1984-08-08
18242,男性,品川区,あり,5400000,1969-08-14
18243,女性,杉並区,なし,6000000,1990-08-02
18244,女性,品川区,あり,3300000,1995-02-17
18245,男性,杉並区,あり,5500000,1964-04-17
18246,女性,品川区,なし,7000000,1980-01-12
18247,男性,品川区,あり,5300000,1990-11-21
18248,女性,目黒区,あり,4500000,1990-11-04
18249,女性,世田谷区,あり,3900000,1992-01-13
18250,男性,目黒区,あり,6200000,1996-03-19
18251,男性,世田谷区,なし,4900000,1995-05-07
18252,女性,目黒区,なし,3200000,1986-01-05
18253,男性,世田谷区,あり,5700000,1963-11-28
18254,女性,世田谷区,なし,4300000,1975-06-05
18255,男性,目黒区,なし,2600000,1989-11-17
18256,女性,目黒区,なし,2300000,2001-03-28
18257,男性,杉並区,なし,7900000,1985-05-23
18258,男性,世田谷区,なし,4500000,1993-06-27
18259,男性,品川区,なし,4300000,1988-05-02
18260,女性,目黒区,あり,4600000,1975-02-20
18261,女性,品川区,なし,4600000,1976-11-10
18262,女性,杉並区,なし,3300000,1958-05-16
18263,女性,目黒区,なし,3400000,1982-09-03
18264,男性,品川区,なし,3700000,1991-01-16
18265,男性,目黒区,あり,5200000,1968-03-20
18266,女性,世田谷区,あり,6300000,1972-10-26
18267,男性,品川区,なし,8100000,1984-12-22
18268,男性,品川区,あり,6300000,1979-06-26
18269,女性,世田谷区,なし,3400000,1998-03-03
18270,女性,品川区,なし,3700000,1990-07-22
18271,女性,世田谷区,なし,3200000,1975-11-13
18272,女性,目黒区,なし,4300000,1972-07-16
18273,男性,目黒区,あり,7400000,1966-07-17
18274,男性,目黒区,なし,7300000,1977-11-15
18275,女性,世田谷区,あり,4600000,1975-11-22
18276,女性,杉並区,あり,6900000,1976-06-20
18277,女性,品川区,あり,7100000,1982-05-11
18278,男性,杉並区,なし,5200000,1981-12-07
18279,女性,品川区,なし,5300000,1986-06-26
18280,女性,目黒区,あり,6200000,1987-03-06
18281,男性,杉並区,なし,6400000,1970-04-18
18282,女性,目黒区,なし,6800000,1973-10-14
18283,女性,杉並区,なし,5900000,1967-11-04
18284,男性,杉並区,あり,6400000,1976-05-18
18285,女性,杉並区,なし,7000000,1973-07-02
18286,男性,杉並区,なし,5900000,1987-06-21
18287,男性,品川区,あり,6700000,1974-05-09
18288,男性,品川区,なし,5500000,1963-05-08
18289,女性,目黒区,あり,3100000,1996-08-01
18290,男性,世田谷区,なし,4900000,1989-12-24
18291,女性,目黒区,あり,5900000,1992-08-23
18292,男性,目黒区,あり,6800000,1985-01-26
18293,男性,世田谷区,あり,6500000,1981-10-10
18294,女性,世田谷区,なし,6900000,1975-08-06
18295,女性,杉並区,なし,7400000,1980-06-23
18296,男性,杉並区,あり,4900000,1979-01-01
18297,男性,世田谷区,なし,6600000,1975-12-28
18298,男性,品川区,なし,7000000,1974-08-03
18299,女性,目黒区,なし,5600000,1984-07-09
18300,女性,目黒区,あり,7500000,1970-01-09
18301,男性,杉並区,なし,7900000,1962-09-23
18302,女性,世田谷区,なし,5700000,1978-07-09
18303,女性,目黒区,なし,4700000,1977-09-12
18304,男性,品川区,あり,3700000,1990-09-28
18305,男性,世田谷区,なし,3600000,1995-10-15
18306,男性,杉並区,なし,6100000,1979-03-25
18307,女性,目黒区,あり,6400000,1973-12-20
18308,男性,品川区,あり,2500000,1998-07-16
18309,女性,世田谷区,なし,7100000,1972-09-13
18310,男性,杉並区,あり,5900000,1967-12-16
18311,男性,目黒区,なし,5800000,1972-02-18
18312,男性,品川区,なし,6200000,1997-01-02
18313,女性,品川区,なし,6700000,1985-05-07
18314,男性,目黒区,なし,3500000,1994-06-20
18315,男性,世田谷区,なし,6200000,1969-03-12
18316,男性,杉並区,なし,4700000,1977-03-27
18317,女性,品川区,あり,4200000,1961-11-09
18318,女性,杉並区,あり,5800000,1982-02-26
18319,男性,目黒区,なし,3500000,1991-05-27
18320,男性,杉並区,あり,5600000,1983-04-11
18321,男性,世田谷区,なし,4100000,1990-06-23
18322,男性,品川区,なし,3400000,1973-09-07
18323,女性,目黒区,あり,6500000,1981-05-27
18324,女性,世田谷区,あり,5600000,1985-06-10
18325,女性,世田谷区,なし,7600000,1966-11-07
18326,男性,目黒区,なし,7700000,1983-11-09
18327,女性,目黒区,なし,4800000,2000-08-27
18328,女性,品川区,あり,7000000,1965-12-17
18329,女性,杉並区,あり,5500000,1982-10-14
18330,女性,品川区,あり,3700000,1993-01-13
18331,女性,杉並区,なし,5000000,1979-11-14
18332,女性,世田谷区,あり,7400000,1968-07-20
18333,男性,品川区,あり,4300000,1986-06-27
18334,女性,品川区,あり,4700000,1989-07-16
18335,男性,世田谷区,なし,6000000,1968-03-02
18336,男性,杉並区,あり,5600000,1981-10-15
18337,男性,目黒区,あり,4400000,1990-04-06
18338,男性,品川区,なし,5400000,1967-11-04
18339,男性,目黒区,なし,4000000,1957-01-01
18340,女性,目黒区,あり,7800000,1985-08-10
18341,女性,杉並区,あり,4000000,1961-04-08
18342,女性,品川区,なし,5500000,1988-07-26
18343,男性,世田谷区,あり,7800000,1974-02-05
18344,女性,杉並区,なし,6500000,1995-09-23
18345,女性,品川区,あり,3900000,1997-06-01
18346,女性,世田谷区,あり,5300000,1978-06-23
18347,女性,世田谷区,あり,4100000,1996-03-03
18348,男性,目黒区,あり,7700000,1968-08-08
18349,女性,世田谷区,なし,4000000,1980-06-20
18350,女性,目黒区,なし,5600000,1976-11-28
18351,女性,杉並区,なし,7600000,1979-06-09
18352,女性,品川区,なし,7200000,1977-02-19
18353,男性,目黒区,なし,3500000,2000-03-10
18354,男性,品川区,なし,5900000,1988-07-04
18355,男性,世田谷区,あり,6200000,1978-07-13
18356,女性,品川区,あり,6400000,1966-05-15
18357,男性,杉並区,なし,7100000,1993-12-08
18358,女性,世田谷区,あり,4000000,1989-11-26
18359,男性,杉並区,なし,8100000,1959-12-08
18360,女性,杉並区,あり,5300000,1969-10-14
18361,男性,世田谷区,なし,5100000,1977-06-16
18362,女性,品川区,なし,6500000,1987-07-05
18363,女性,目黒区,あり,6100000,1983-12-22
18364,女性,杉並区,なし,4800000,1987-07-10
18365,女性,杉並区,なし,3800000,1987-06-13
18366,女性,世田谷区,なし,6400000,1982-08-18
18367,男性,杉並区,あり,5400000,1979-07-15
18368,女性,世田谷区,なし,5100000,1987-08-06
18369,女性,世田谷区,なし,5600000,1993-05-01
18370,女性,世田谷区,あり,6400000,1970-03-02
18371,女性,杉並区,あり,2500000,1994-07-05
18372,男性,目黒区,あり,6600000,1963-10-24
18373,女性,世田谷区,なし,5900000,1998-10-08
18374,女性,杉並区,なし,3500000,1988-03-26
18375,男性,杉並区,あり,6300000,1985-12-18
18376,女性,目黒区,なし,6000000,1985-07-19
18377,女性,目黒区,あり,2400000,1996-05-27
18378,男性,品川区,あり,3900000,1996-06-04
18379,女性,目黒区,あり,5800000,1984-09-28
18380,女性,品川区,あり,6800000,1981-07-28
18381,男性,世田谷区,なし,4400000,1984-08-11
18382,女性,世田谷区,あり,7500000,1981-07-24
18383,男性,杉並区,なし,2600000,1997-12-24
18384,男性,品川区,なし,6800000,1977-06-25
18385,男性,杉並区,なし,7900000,1967-12-10
18386,男性,杉並区,なし,4900000,1985-05-10
18387,女性,世田谷区,あり,5300000,1967-06-10
18388,女性,目黒区,なし,2900000,1990-10-11
18389,女性,世田谷区,あり,5400000,1976-11-06
18390,女性,目黒区,なし,3000000,1986-11-01
18391,女性,世田谷区,あり,5500000,1985-12-17
18392,男性,杉並区,なし,4500000,1996-09-05
18393,女性,世田谷区,あり,3100000,1993-09-15
18394,男性,目黒区,あり,5200000,1971-09-19
18395,男性,品川区,あり,4200000,1976-07-17
18396,男性,目黒区,なし,7000000,1966-12-12
18397,男性,目黒区,なし,7700000,1986-10-07
18398,女性,目黒区,あり,5400000,1974-05-13
18399,女性,杉並区,なし,3700000,1994-11-10
18400,女性,目黒区,あり,6000000,1969-05-25
18401,男性,目黒区,なし,2400000,1995-05-09
18402,男性,目黒区,あり,7100000,1980-07-09
18403,男性,目黒区,あり,6200000,1986-03-23
18404,男性,杉並区,なし,7200000,1971-10-22
18405,女性,世田谷区,あり,7400000,1959-07-08
18406,女性,杉並区,あり,4000000,1999-06-19
18407,女性,杉並区,なし,4100000,1989-03-06
18408,女性,世田谷区,あり,7700000,1960-11-26
18409,女性,世田谷区,あり,4500000,1957-12-26
18410,女性,目黒区,なし,4100000,1995-02-10
18411,女性,品川区,あり,5800000,1981-04-24
18412,女性,杉並区,なし,3100000,1979-07-28
18413,男性,世田谷区,なし,3900000,1965-09-12
18414,女性,目黒区,あり,4800000,1977-08-10
18415,女性,世田谷区,あり,6400000,1985-12-11
18416,女性,目黒区,あり,5900000,1989-11-08
18417,男性,世田谷区,なし,4500000,1988-08-14
18418,女性,品川区,あり,2900000,1980-07-02
18419,女性,品川区,あり,6300000,1976-02-17
18420,男性,品川区,あり,3700000,1991-05-23
18421,男性,品川区,なし,8000000,1978-02-17
18422,男性,品川区,なし,4500000,1999-06-05
18423,男性,品川区,なし,8100000,1964-06-20
18424,男性,品川区,あり,3900000,1975-06-21
18425,男性,目黒区,あり,1200000,2000-03-26
18426,男性,目黒区,あり,6300000,1959-11-02
18427,男性,目黒区,なし,3600000,1993-06-22
18428,男性,目黒区,なし,6100000,1975-08-14
18429,女性,世田谷区,なし,4600000,1990-04-14
18430,女性,品川区,なし,3900000,1997-06-09
18431,女性,世田谷区,なし,3200000,1993-09-04
18432,男性,杉並区,あり,5000000,1970-08-27
18433,男性,品川区,あり,4700000,1969-08-09
18434,女性,目黒区,なし,7600000,1988-11-09
18435,女性,目黒区,なし,5400000,1969-08-20
18436,女性,杉並区,あり,6800000,1979-04-16
18437,女性,杉並区,なし,4900000,1980-12-05
18438,男性,世田谷区,なし,6400000,1980-02-02
18439,女性,目黒区,なし,7000000,1976-07-20
18440,女性,目黒区,あり,4400000,1971-02-05
18441,女性,杉並区,あり,5700000,1985-06-02
18442,男性,杉並区,なし,2200000,2002-10-02
18443,女性,世田谷区,あり,3700000,1998-04-23
18444,男性,杉並区,なし,5500000,1978-10-07
18445,女性,杉並区,あり,6600000,1981-01-13
18446,男性,世田谷区,あり,6400000,1997-01-22
18447,男性,品川区,なし,5900000,1992-12-20
18448,男性,品川区,あり,5400000,1980-03-06
18449,男性,目黒区,あり,5500000,1990-10-03
18450,女性,目黒区,なし,6500000,1981-09-27
18451,女性,目黒区,なし,6100000,1975-08-12
18452,女性,世田谷区,あり,4900000,1974-03-18
18453,男性,杉並区,なし,6000000,1981-04-28
18454,男性,杉並区,あり,4100000,1997-10-03
18455,男性,目黒区,なし,5400000,1965-04-10
18456,女性,杉並区,あり,5100000,1985-10-16
18457,男性,品川区,あり,7000000,1974-09-14
18458,男性,世田谷区,なし,4600000,1995-01-27
18459,男性,品川区,なし,5200000,1987-03-14
18460,女性,杉並区,あり,5000000,1997-10-27
18461,男性,目黒区,なし,6200000,1966-06-17
18462,男性,品川区,あり,4900000,1986-10-08
18463,女性,目黒区,なし,6100000,1986-12-08
18464,女性,品川区,なし,3300000,1993-05-17
18465,男性,杉並区,あり,3000000,1988-07-14
18466,男性,目黒区,なし,5900000,1998-03-03
18467,女性,杉並区,あり,4800000,1975-10-24
18468,男性,世田谷区,なし,3100000,1989-09-09
18469,女性,世田谷区,なし,3300000,1985-03-14
18470,男性,杉並区,なし,3100000,1993-06-19
18471,女性,杉並区,なし,6000000,1975-05-09
18472,男性,目黒区,なし,5200000,1977-10-28
18473,男性,杉並区,あり,4600000,1975-08-22
18474,男性,杉並区,なし,5400000,1974-06-24
18475,女性,世田谷区,あり,6000000,1965-09-28
18476,男性,目黒区,あり,4600000,1967-03-26
18477,男性,目黒区,あり,5100000,1976-04-14
18478,男性,世田谷区,あり,7800000,1962-02-27
18479,女性,杉並区,あり,7000000,1980-02-16
18480,女性,目黒区,なし,5400000,1989-09-28
18481,女性,杉並区,なし,2300000,2002-12-08
18482,女性,品川区,あり,3600000,1968-08-26
18483,女性,目黒区,なし,6400000,1981-10-16
18484,女性,世田谷区,あり,4800000,1987-06-21
18485,男性,杉並区,あり,6100000,1998-05-12
18486,女性,世田谷区,なし,5600000,1990-10-06
18487,女性,杉並区,なし,4000000,1995-08-10
18488,女性,杉並区,なし,7400000,1962-07-22
18489,男性,品川区,なし,4100000,1976-06-15
18490,女性,品川区,なし,7500000,1968-12-01
18491,男性,品川区,あり,6500000,1972-04-08
18492,男性,目黒区,なし,4900000,1971-10-12
18493,男性,目黒区,なし,7500000,1962-11-17
18494,男性,杉並区,なし,5500000,1997-08-03
18495,男性,品川区,あり,4500000,1975-08-11
18496,女性,品川区,あり,4200000,1988-12-07
18497,女性,杉並区,あり,5300000,1986-08-16
18498,男性,世田谷区,あり,3400000,1995-11-07
18499,男性,世田谷区,あり,3000000,1981-05-14
18500,女性,世田谷区,なし,4900000,1960-12-26
18501,女性,杉並区,なし,3500000,1989-06-24
18502,女性,品川区,あり,5100000,1987-06-01
18503,女性,世田谷区,なし,4200000,1975-03-01
18504,男性,杉並区,なし,4300000,1980-01-15
18505,女性,杉並区,なし,7200000,1972-12-27
18506,女性,世田谷区,あり,4800000,1977-06-23
18507,女性,目黒区,なし,7200000,1984-12-03
18508,女性,品川区,なし,4700000,1971-03-17
18509,男性,品川区,あり,4800000,1986-07-09
18510,男性,世田谷区,なし,3800000,1979-11-22
18511,男性,品川区,なし,2700000,1991-04-06
18512,男性,杉並区,あり,3800000,1999-02-09
18513,男性,目黒区,あり,5000000,1980-05-22
18514,女性,杉並区,あり,7100000,1980-10-19
18515,女性,杉並区,あり,7100000,1969-10-16
18516,男性,品川区,あり,5000000,1991-08-15
18517,女性,世田谷区,なし,4700000,1969-05-04
18518,男性,杉並区,あり,3600000,1989-02-07
18519,男性,目黒区,なし,4800000,1978-09-01
18520,男性,世田谷区,あり,5900000,1990-11-09
